time,site_id,source,counter,value
2025-11-24 09:45:00,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,624.553333
2025-11-24 09:45:00,E6160_C6610,PowerProfile=1,pmSystemCurrent,1.993333
2025-11-24 09:45:00,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11.0
2025-11-24 09:45:00,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3.0
2025-11-24 09:45:00,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0.0
2025-11-24 09:45:00,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0.0
2025-11-24 09:45:00,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=3,pmOutputCurrent,0.0
2025-11-24 10:00:00,E6160_C6610,Rectifier=3,pmOutputCurrent,0.513333
2025-11-24 10:00:00,E6160_C6610,Rectifier=2,pmOutputCurrent,0.313333
2025-11-24 10:00:00,E6160_C6610,Rectifier=1,pmOutputCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=6,pmOutputCurrent,11.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=1,pmOutputCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.2
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577.0
2025-11-24 10:00:00,E6160_C6610,Rectifier=3,pmOutputPower,27.72
2025-11-24 10:00:00,E6160_C6610,Rectifier=2,pmOutputPower,16.92
2025-11-24 10:00:00,E6160_C6610,Rectifier=1,pmOutputPower,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=7,pmOutputPower,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=6,pmOutputPower,624.14
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=5,pmOutputPower,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=3,pmOutputPower,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=2,pmOutputPower,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=1,pmOutputPower,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=2,pmOutputPower,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0.0
2025-11-24 10:00:00,E6160_C6610,Rectifier=3,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6160_C6610,Rectifier=2,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6160_C6610,Rectifier=1,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=6,pmOutputEnergy,2.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0.0
2025-11-24 10:00:00,E6160_C6610,EnergyStorage=1,pmEnergyStoragePower,0.0
2025-11-24 10:00:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStoragePower,0.0
2025-11-24 10:00:00,E6160_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,7.0
2025-11-24 10:00:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,1.0
2025-11-24 10:00:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageChargeEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_3,pmEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_2,pmEnergy,1.0
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_1,pmEnergy,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=1,pmOutputVoltage,548.153333
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=2,pmOutputVoltage,548.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=5,pmOutputVoltage,548.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=1,pmUtilization,0.0
2025-11-24 10:00:00,E6160_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:00:00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmVoltage,55.0
2025-11-24 10:00:00,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,55.0
2025-11-24 10:00:00,E6150G2_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:00:00,E6150G2_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.786667
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.786667
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.786667
2025-11-24 10:00:00,E6160_C6610,Rectifier=3,pmUtilization,1.026667
2025-11-24 10:00:00,E6160_C6610,Rectifier=2,pmUtilization,0.626667
2025-11-24 10:00:00,E6160_C6610,Rectifier=1,pmUtilization,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=7,pmUtilization,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=6,pmUtilization,18.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=5,pmUtilization,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=3,pmUtilization,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=2,pmUtilization,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=1,pmUtilization,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcDcConverter=2,pmUtilization,0.0
2025-11-24 10:00:00,E6150G2_C6610,DcBooster=1,pmUtilization,0.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=3,pmOutputVoltage,548.0
2025-11-24 10:00:00,E6160_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,78.773333
2025-11-24 10:00:00,E6160_C6610,EnergyMeter=1,pmPowerConsumption,106.04
2025-11-24 10:00:00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,305.58
2025-11-24 10:00:00,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,318.733333
2025-11-24 10:00:00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,625.053333
2025-11-24 10:00:00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,4.913333
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_3,pmPower,0.0
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_2,pmPower,6.0
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_1,pmPower,1.16
2025-11-24 10:00:00,E6160_C6610,Rectifier=3,pmOutputVoltage,545.906667
2025-11-24 10:00:00,E6160_C6610,Rectifier=2,pmOutputVoltage,545.96
2025-11-24 10:00:00,E6160_C6610,Rectifier=1,pmOutputVoltage,545.94
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=7,pmOutputVoltage,548.0
2025-11-24 10:00:00,E6150G2_C6610,Rectifier=6,pmOutputVoltage,547.0
2025-11-24 10:00:00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0.0
2025-11-24 10:00:00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1.0
2025-11-24 10:00:00,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3.0
2025-11-24 10:00:00,E6160_C6610,PowerProfile=1,pmSystemVoltage,545.506667
2025-11-24 10:00:00,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,547.52
2025-11-24 10:00:00,E6160_C6610,PowerProfile=1,pmSystemPowerConsumption,105.413333
2025-11-24 10:00:00,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,624.34
2025-11-24 10:00:00,E6160_C6610,PowerProfile=1,pmSystemCurrent,2.0
2025-11-24 10:00:00,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11.0
2025-11-24 10:00:00,E6160_C6610,PowerProfile=1,pmRectifiersUtilization,0.806667
2025-11-24 10:00:00,E6160_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,0.0
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0.0
2025-11-24 10:00:00,E6160_C6610,EnergyMeter=Blvd-1,pmVoltage,54.993333
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0.0
2025-11-24 10:00:00,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0.0
2025-11-24 10:15:00,E6160_C6610,Rectifier=2,pmOutputCurrent,0.273333
2025-11-24 10:15:00,E6160_C6610,Rectifier=1,pmOutputCurrent,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=6,pmOutputCurrent,11.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0.0
2025-11-24 10:15:00,E6160_C6610,Rectifier=3,pmOutputCurrent,0.586667
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=3,pmOutputCurrent,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=1,pmOutputCurrent,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.167785
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577.0
2025-11-24 10:15:00,E6160_C6610,Rectifier=3,pmOutputPower,31.68
2025-11-24 10:15:00,E6160_C6610,Rectifier=2,pmOutputPower,14.76
2025-11-24 10:15:00,E6160_C6610,Rectifier=1,pmOutputPower,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=7,pmOutputPower,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=6,pmOutputPower,624.187919
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=5,pmOutputPower,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=3,pmOutputPower,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=2,pmOutputPower,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=1,pmOutputPower,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=2,pmOutputPower,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0.0
2025-11-24 10:15:00,E6160_C6610,Rectifier=3,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6160_C6610,Rectifier=2,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6160_C6610,Rectifier=1,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=6,pmOutputEnergy,2.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStoragePower,0.0
2025-11-24 10:15:00,E6160_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,7.0
2025-11-24 10:15:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,1.0
2025-11-24 10:15:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageChargeEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_3,pmEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_2,pmEnergy,1.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_1,pmEnergy,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=1,pmOutputVoltage,548.885906
2025-11-24 10:15:00,E6160_C6610,EnergyStorage=1,pmEnergyStoragePower,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=2,pmOutputVoltage,548.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=5,pmOutputVoltage,548.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=1,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0.0
2025-11-24 10:15:00,E6160_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:15:00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmVoltage,55.0
2025-11-24 10:15:00,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,55.0
2025-11-24 10:15:00,E6150G2_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:15:00,E6150G2_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.838926
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.838926
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.838926
2025-11-24 10:15:00,E6160_C6610,Rectifier=3,pmUtilization,1.173333
2025-11-24 10:15:00,E6160_C6610,Rectifier=2,pmUtilization,0.546667
2025-11-24 10:15:00,E6160_C6610,Rectifier=1,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=7,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=6,pmUtilization,18.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=5,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=3,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=2,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=1,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcDcConverter=2,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,DcBooster=1,pmUtilization,0.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=3,pmOutputVoltage,548.0
2025-11-24 10:15:00,E6160_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,79.26
2025-11-24 10:15:00,E6160_C6610,EnergyMeter=1,pmPowerConsumption,106.48
2025-11-24 10:15:00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,304.193333
2025-11-24 10:15:00,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,320.04
2025-11-24 10:15:00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,625.08
2025-11-24 10:15:00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,4.933333
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_3,pmPower,0.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_2,pmPower,6.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_1,pmPower,1.080537
2025-11-24 10:15:00,E6160_C6610,Rectifier=3,pmOutputVoltage,545.86
2025-11-24 10:15:00,E6160_C6610,Rectifier=2,pmOutputVoltage,545.926667
2025-11-24 10:15:00,E6160_C6610,Rectifier=1,pmOutputVoltage,545.893333
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=7,pmOutputVoltage,548.0
2025-11-24 10:15:00,E6150G2_C6610,Rectifier=6,pmOutputVoltage,547.0
2025-11-24 10:15:00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0.0
2025-11-24 10:15:00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1.0
2025-11-24 10:15:00,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3.0
2025-11-24 10:15:00,E6160_C6610,PowerProfile=1,pmSystemVoltage,545.486667
2025-11-24 10:15:00,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,547.563758
2025-11-24 10:15:00,E6160_C6610,PowerProfile=1,pmSystemPowerConsumption,105.406667
2025-11-24 10:15:00,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,624.416107
2025-11-24 10:15:00,E6160_C6610,PowerProfile=1,pmSystemCurrent,2.0
2025-11-24 10:15:00,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11.0
2025-11-24 10:15:00,E6160_C6610,PowerProfile=1,pmRectifiersUtilization,0.82
2025-11-24 10:15:00,E6160_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,0.0
2025-11-24 10:15:00,E6160_C6610,EnergyMeter=Blvd-1,pmVoltage,55.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0.0
2025-11-24 10:15:00,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6160_C6610,Rectifier=3,pmOutputCurrent,0.38
2025-11-24 10:30:00,E6160_C6610,Rectifier=2,pmOutputCurrent,0.32
2025-11-24 10:30:00,E6160_C6610,Rectifier=1,pmOutputCurrent,0.0
2025-11-24 10:30:00,E6160_C6610,EnergyMeter=Blvd-1,pmVoltage,54.986667
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=6,pmOutputCurrent,11.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=3,pmOutputCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=1,pmOutputCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.206667
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=2,pmOutputPower,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577.0
2025-11-24 10:30:00,E6160_C6610,Rectifier=3,pmOutputPower,20.52
2025-11-24 10:30:00,E6160_C6610,Rectifier=2,pmOutputPower,17.28
2025-11-24 10:30:00,E6160_C6610,Rectifier=1,pmOutputPower,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=7,pmOutputPower,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=6,pmOutputPower,623.026667
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=5,pmOutputPower,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=3,pmOutputPower,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=2,pmOutputPower,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=1,pmOutputPower,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0.0
2025-11-24 10:30:00,E6160_C6610,Rectifier=3,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6160_C6610,Rectifier=2,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6160_C6610,Rectifier=1,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=6,pmOutputEnergy,2.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStoragePower,0.0
2025-11-24 10:30:00,E6160_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,7.0
2025-11-24 10:30:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,1.0
2025-11-24 10:30:00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageChargeEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_3,pmEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_2,pmEnergy,1.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_1,pmEnergy,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=1,pmOutputVoltage,547.746667
2025-11-24 10:30:00,E6160_C6610,EnergyStorage=1,pmEnergyStoragePower,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=2,pmOutputVoltage,547.3
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=5,pmOutputVoltage,547.32
2025-11-24 10:30:00,E6150G2_C6610,DcBooster=1,pmUtilization,0.0
2025-11-24 10:30:00,E6160_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:30:00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmVoltage,55.0
2025-11-24 10:30:00,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,55.0
2025-11-24 10:30:00,E6150G2_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:30:00,E6150G2_C6610,EnergyMeter=1,pmVoltage,55.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.686667
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.686667
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.686667
2025-11-24 10:30:00,E6160_C6610,Rectifier=3,pmUtilization,0.76
2025-11-24 10:30:00,E6160_C6610,Rectifier=2,pmUtilization,0.64
2025-11-24 10:30:00,E6160_C6610,Rectifier=1,pmUtilization,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=7,pmUtilization,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=6,pmUtilization,18.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=5,pmUtilization,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=3,pmUtilization,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=2,pmUtilization,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=1,pmUtilization,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=2,pmUtilization,0.0
2025-11-24 10:30:00,E6150G2_C6610,DcDcConverter=1,pmUtilization,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=3,pmOutputVoltage,547.046667
2025-11-24 10:30:00,E6160_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,77.626667
2025-11-24 10:30:00,E6160_C6610,EnergyMeter=1,pmPowerConsumption,106.006667
2025-11-24 10:30:00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,304.5
2025-11-24 10:30:00,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,318.673333
2025-11-24 10:30:00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,624.1
2025-11-24 10:30:00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,4.886667
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_3,pmPower,0.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_2,pmPower,6.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_1,pmPower,1.48
2025-11-24 10:30:00,E6160_C6610,Rectifier=3,pmOutputVoltage,545.806667
2025-11-24 10:30:00,E6160_C6610,Rectifier=2,pmOutputVoltage,545.966667
2025-11-24 10:30:00,E6160_C6610,Rectifier=1,pmOutputVoltage,545.906667
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=7,pmOutputVoltage,547.3
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=6,pmOutputVoltage,546.3
2025-11-24 10:30:00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0.0
2025-11-24 10:30:00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1.0
2025-11-24 10:30:00,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,3.0
2025-11-24 10:30:00,E6160_C6610,PowerProfile=1,pmSystemVoltage,545.5
2025-11-24 10:30:00,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,546.44
2025-11-24 10:30:00,E6160_C6610,PowerProfile=1,pmSystemPowerConsumption,105.42
2025-11-24 10:30:00,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,623.206667
2025-11-24 10:30:00,E6160_C6610,PowerProfile=1,pmSystemCurrent,2.0
2025-11-24 10:30:00,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,11.0
2025-11-24 10:30:00,E6160_C6610,PowerProfile=1,pmRectifiersUtilization,0.686667
2025-11-24 10:30:00,E6160_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,0.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0.0
2025-11-24 10:30:00,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0.0
2025-11-24 10:45:00,E6150G2_C6610,Rectifier=3,pmOutputCurrent,0.0
2025-11-24 10:45:00,E6160_C6610,Rectifier=3,pmOutputCurrent,0.375839
2025-11-24 10:45:00,E6160_C6610,Rectifier=2,pmOutputCurrent,0.375839
2025-11-24 10:45:00,E6160_C6610,Rectifier=1,pmOutputCurrent,0.0
2025-11-24 10:45:00,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0.0
2025-11-24 10:45:00,E6150G2_C6610,Rectifier=6,pmOutputCurrent,11.0
2025-11-24 10:45:00,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0.0
2025-11-24 10:45:00,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0.0
2025-11-24 10:45:00,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0.0
2025-11-24 10:45:00,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0.0
2025-11-24 10:45:00,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0.0
